order_id,customer_id,product_id,order_date,quantity,total_amount
17924,434,93,7/19/2024,2,86.6
17925,1195,92,9/28/2024,4,1276.16
17926,621,85,8/1/2023,7,1867.11
17927,304,20,3/19/2024,5,176.25
17928,1197,64,1/28/2023,8,1237.12
17929,25,3,2/14/2024,3,384.21
17930,532,34,2/1/2024,6,618.66
17931,746,1,5/28/2024,10,1001
17932,1477,4,12/9/2022,9,1083.78
17933,1042,100,11/18/2023,6,2743.5
17934,1527,40,5/23/2024,7,2483.95
17935,1783,32,6/21/2023,9,4098.69
17936,1059,100,6/28/2024,5,2286.25
17937,832,70,3/10/2024,3,1416.9
17938,977,56,12/6/2024,2,326.66
17939,1267,49,8/3/2023,3,1327.74
17940,1844,55,7/3/2023,3,328.59
17941,349,66,10/9/2023,9,1104.39
17942,1992,39,9/23/2023,10,3508.6
17943,705,60,3/10/2024,9,161.55
17944,1319,6,4/29/2024,6,484.38
17945,320,64,2/20/2023,4,618.56
17946,1203,84,11/24/2024,6,2874.3
17947,1747,20,1/2/2024,5,176.25
17948,1027,50,8/30/2023,2,476.68
17949,644,6,12/13/2023,5,403.65
17950,1072,95,10/9/2023,4,468.68
17951,767,21,1/6/2023,1,194.81
17952,775,60,6/23/2024,2,35.9
17953,1773,41,6/22/2023,10,2043.5
17954,1897,62,8/26/2024,5,1480.9
17955,994,94,11/15/2023,3,252
17956,1328,65,2/8/2023,7,742.91
17957,347,78,5/18/2023,8,1460.56
17958,1784,54,6/5/2024,4,667.64
17959,1076,55,12/12/2022,7,766.71
17960,988,26,6/24/2023,4,1191.68
17961,360,53,8/25/2023,3,1149.6
17962,992,65,4/27/2024,6,636.78
17963,1838,4,11/4/2024,2,240.84
17964,778,46,12/15/2023,6,1967.22
17965,30,27,11/9/2024,4,1356.04
17966,1370,63,4/4/2024,2,725.62
17967,1940,25,4/14/2024,1,404.28
17968,133,68,2/20/2023,5,652.05
17969,702,8,5/11/2024,4,152.96
17970,461,72,5/24/2024,1,384.05
17971,634,100,12/8/2023,9,4115.25
17972,423,68,9/19/2023,1,130.41
17973,460,19,7/22/2023,5,2082.05
17974,308,26,8/10/2023,6,1787.52
17975,570,25,7/17/2024,4,1617.12
17976,1247,6,11/14/2023,2,161.46
17977,1594,73,11/25/2023,1,249.42
17978,1493,59,11/27/2023,1,373.21
17979,1617,4,12/31/2022,3,361.26
17980,245,12,11/10/2023,6,1201.98
17981,1332,78,10/1/2024,10,1825.7
17982,404,75,12/29/2023,1,372.4
17983,731,70,2/24/2023,5,2361.5
17984,1022,22,7/7/2023,8,2451.52
17985,941,38,2/18/2024,6,2748.48
17986,1167,60,12/29/2023,5,89.75
17987,1870,64,8/27/2024,8,1237.12
17988,1308,7,10/20/2023,7,1658.16
17989,1857,81,10/29/2024,10,1001.8
17990,25,88,1/16/2024,2,821.64
17991,1721,60,2/4/2023,8,143.6
17992,1529,47,2/6/2023,2,322.26
17993,1733,13,10/19/2023,4,539.8
17994,1678,68,9/6/2023,6,782.46
17995,1604,89,11/8/2024,10,337.7
17996,1614,51,6/28/2024,6,2420.28
17997,1074,18,11/23/2024,2,544.92
17998,1840,14,3/25/2023,9,1546.47
17999,468,1,9/11/2024,5,500.5
18000,1519,73,6/3/2023,7,1745.94
18001,415,65,9/19/2023,10,1061.3
18002,745,85,7/22/2023,2,533.46
18003,1361,81,1/27/2024,8,801.44
18004,68,84,12/2/2024,3,1437.15
18005,817,53,6/9/2024,9,3448.8
18006,1283,25,12/23/2022,5,2021.4
18007,203,52,2/28/2023,8,2911.84
18008,1950,59,12/31/2023,2,746.42
18009,675,68,6/13/2023,3,391.23
18010,1040,88,9/24/2023,8,3286.56
18011,138,23,11/16/2023,2,58.76
18012,556,65,10/31/2023,10,1061.3
18013,1134,84,2/15/2023,10,4790.5
18014,1970,84,6/25/2023,3,1437.15
18015,1096,9,5/17/2023,8,1697.68
18016,1734,55,5/4/2023,3,328.59
18017,1519,70,9/17/2024,5,2361.5
18018,1102,74,6/7/2023,2,729.08
18019,1788,50,9/1/2024,10,2383.4
18020,163,2,6/17/2024,9,2462.22
18021,1988,2,12/5/2024,8,2188.64
18022,1635,49,4/28/2023,9,3983.22
18023,115,100,9/1/2024,4,1829
18024,915,52,12/26/2022,4,1455.92
18025,1161,65,3/15/2024,4,424.52
18026,1071,88,4/17/2023,4,1643.28
18027,508,68,10/8/2023,1,130.41
18028,502,9,10/9/2024,7,1485.47
18029,525,21,6/20/2024,6,1168.86
18030,1633,63,11/22/2023,6,2176.86
18031,1515,76,2/16/2024,10,2358.1
18032,375,7,1/15/2023,8,1895.04
18033,1413,40,12/25/2022,7,2483.95
18034,1918,94,4/10/2023,2,168
18035,1333,21,9/9/2023,4,779.24
18036,1757,48,5/1/2023,6,1117.38
18037,502,22,1/28/2023,6,1838.64
18038,468,70,2/11/2024,3,1416.9
18039,1413,87,6/11/2024,3,139.26
18040,1470,35,4/15/2024,1,373.32
18041,935,49,12/29/2022,3,1327.74
18042,364,42,6/30/2023,3,381.81
18043,83,65,4/3/2024,8,849.04
18044,1248,3,11/5/2024,10,1280.7
18045,545,55,3/11/2023,7,766.71
18046,1131,70,11/29/2024,2,944.6
18047,569,100,1/9/2023,8,3658
18048,188,10,9/13/2024,8,1712.72
18049,1522,87,9/15/2023,1,46.42
18050,390,58,3/2/2023,1,433.4
18051,1502,77,8/31/2023,2,738.12
18052,1702,18,7/23/2024,3,817.38
18053,1879,21,10/23/2023,9,1753.29
18054,131,81,2/2/2023,1,100.18
18055,1856,37,4/3/2023,9,3416.58
18056,1850,13,6/26/2023,6,809.7
18057,272,86,1/22/2024,6,2526.84
18058,1071,79,10/29/2024,2,157.16
18059,621,79,10/3/2024,8,628.64
18060,125,59,8/23/2023,3,1119.63
18061,426,78,8/17/2023,10,1825.7
18062,467,57,7/20/2024,5,162
18063,500,2,3/7/2023,9,2462.22
18064,1200,28,4/2/2024,9,1047.06
18065,1560,16,3/17/2024,10,2304
18066,1191,6,7/14/2024,9,726.57
18067,978,72,11/13/2024,4,1536.2
18068,951,8,10/31/2023,4,152.96
18069,202,68,12/9/2023,2,260.82
18070,1100,28,1/20/2024,2,232.68
18071,1806,34,11/23/2024,10,1031.1
18072,1601,72,7/11/2024,9,3456.45
18073,105,93,5/15/2024,10,433
18074,654,1,3/28/2023,7,700.7
18075,1618,80,2/29/2024,9,2500.29
18076,1299,70,4/26/2024,4,1889.2
18077,150,45,2/10/2024,6,1430.76
18078,403,93,6/30/2023,5,216.5
18079,980,34,11/5/2023,1,103.11
18080,239,33,7/31/2024,6,682.74
18081,906,68,9/29/2024,3,391.23
18082,171,59,8/6/2024,6,2239.26
18083,975,71,3/20/2024,7,1227.87
18084,405,74,2/9/2024,5,1822.7
18085,205,6,2/5/2024,1,80.73
18086,1111,35,11/22/2024,7,2613.24
18087,1208,69,3/7/2023,1,279.81
18088,441,32,10/5/2024,6,2732.46
18089,1226,25,3/24/2024,7,2829.96
18090,998,33,1/28/2023,5,568.95
18091,615,54,10/16/2024,4,667.64
18092,1166,41,10/16/2024,3,613.05
18093,20,70,1/30/2024,10,4723
18094,1192,49,7/29/2023,1,442.58
18095,881,89,11/17/2023,1,33.77
18096,1764,59,6/14/2024,9,3358.89
18097,1854,95,12/30/2023,9,1054.53
18098,229,82,11/2/2023,10,4457.9
18099,1475,18,5/23/2023,6,1634.76
18100,1816,50,9/21/2023,1,238.34
18101,907,8,4/9/2023,10,382.4
18102,1593,24,11/6/2024,2,91.32
18103,1317,13,2/9/2024,6,809.7
18104,399,28,12/17/2022,8,930.72
18105,1207,9,5/30/2023,3,636.63
18106,1651,86,3/5/2024,8,3369.12
18107,1301,65,1/10/2023,6,636.78
18108,1259,89,10/1/2023,1,33.77
18109,1548,4,11/2/2023,7,842.94
18110,935,55,8/13/2023,4,438.12
18111,2,91,2/5/2023,7,541.59
18112,516,55,8/1/2024,3,328.59
18113,1546,96,12/22/2023,3,700.32
18114,834,94,9/28/2023,10,840
18115,1232,54,7/25/2023,9,1502.19
18116,555,39,5/15/2024,3,1052.58
18117,1009,8,1/11/2024,3,114.72
18118,1293,41,2/24/2023,6,1226.1
18119,362,82,8/11/2023,1,445.79
18120,674,78,10/4/2024,6,1095.42
18121,1039,74,5/20/2023,4,1458.16
18122,990,61,10/19/2024,9,2530.08
18123,1054,82,10/20/2023,7,3120.53
18124,582,88,3/24/2023,6,2464.92
18125,1949,39,2/7/2023,4,1403.44
18126,1322,29,1/21/2023,2,224.72
18127,614,82,3/7/2023,3,1337.37
18128,542,4,5/15/2023,4,481.68
18129,1777,68,1/1/2023,6,782.46
18130,1090,64,8/13/2024,9,1391.76
18131,510,93,9/12/2024,5,216.5
18132,699,72,11/28/2023,9,3456.45
18133,564,2,3/23/2024,5,1367.9
18134,1389,90,8/22/2024,3,39.39
18135,1150,28,3/21/2024,1,116.34
18136,1031,57,4/5/2023,10,324
18137,633,68,9/11/2024,5,652.05
18138,1282,23,12/6/2023,2,58.76
18139,902,83,2/15/2024,9,4457.34
18140,229,100,5/13/2023,5,2286.25
18141,1550,43,3/9/2024,5,837.95
18142,1937,91,9/20/2023,5,386.85
18143,374,31,2/14/2023,7,1109.92
18144,999,57,5/8/2023,3,97.2
18145,14,14,9/1/2023,1,171.83
18146,654,17,10/20/2024,5,959.15
18147,1830,54,7/27/2024,3,500.73
18148,1996,95,6/4/2023,5,585.85
18149,1044,68,10/2/2024,6,782.46
18150,964,68,4/15/2023,8,1043.28
18151,1016,64,12/3/2024,10,1546.4
18152,335,3,11/18/2024,8,1024.56
18153,367,37,10/18/2024,3,1138.86
18154,135,11,9/27/2023,8,2157.6
18155,1558,43,8/20/2024,4,670.36
18156,885,41,11/16/2023,2,408.7
18157,1379,63,4/25/2024,4,1451.24
18158,624,70,10/4/2024,10,4723
18159,194,82,4/8/2023,3,1337.37
18160,1896,13,1/25/2023,2,269.9
18161,1766,31,10/8/2024,2,317.12
18162,908,81,6/25/2024,9,901.62
18163,702,94,8/20/2024,1,84
18164,1307,57,10/29/2023,9,291.6
18165,1407,26,3/30/2023,3,893.76
18166,1104,92,5/29/2023,10,3190.4
18167,1685,10,6/13/2024,4,856.36
18168,375,37,4/13/2023,9,3416.58
18169,397,22,8/24/2024,1,306.44
18170,1595,16,7/16/2023,8,1843.2
18171,223,62,2/19/2024,5,1480.9
18172,1563,86,10/22/2024,4,1684.56
18173,475,44,6/25/2024,9,1338.3
18174,437,50,1/24/2023,6,1430.04
18175,630,18,5/17/2023,8,2179.68
18176,1028,35,3/23/2023,3,1119.96
18177,626,62,6/7/2023,10,2961.8
18178,656,77,6/28/2024,1,369.06
18179,1570,78,6/2/2024,4,730.28
18180,1087,36,5/26/2023,3,1127.91
18181,967,93,2/5/2024,2,86.6
18182,211,33,11/12/2023,7,796.53
18183,1403,32,7/13/2023,6,2732.46
18184,615,26,4/14/2023,2,595.84
18185,1900,15,7/29/2024,6,292.44
18186,1249,64,6/9/2023,6,927.84
18187,431,70,7/13/2023,7,3306.1
18188,1170,21,11/22/2023,8,1558.48
18189,1377,58,3/27/2023,4,1733.6
18190,317,29,2/11/2023,4,449.44
18191,664,93,11/27/2024,8,346.4
18192,321,5,5/14/2024,7,3011.4
18193,394,46,3/4/2023,2,655.74
18194,1570,84,7/18/2023,1,479.05
18195,812,79,8/30/2023,8,628.64
18196,1610,62,5/20/2023,3,888.54
18197,352,53,7/13/2023,8,3065.6
18198,1746,56,8/31/2024,8,1306.64
18199,324,18,6/10/2024,9,2452.14
18200,1250,5,6/9/2024,8,3441.6
18201,1357,68,8/26/2024,7,912.87
18202,322,40,7/15/2024,6,2129.1
18203,667,2,12/1/2024,10,2735.8
18204,1960,57,5/1/2023,8,259.2
18205,1058,67,6/7/2023,4,1156.8
18206,971,36,3/23/2023,3,1127.91
18207,1339,92,1/22/2023,5,1595.2
18208,1220,52,1/21/2023,7,2547.86
18209,1616,33,3/13/2023,1,113.79
18210,854,2,4/5/2024,6,1641.48
18211,1597,98,12/21/2022,8,2579.92
18212,1488,15,12/8/2022,1,48.74
18213,552,43,3/6/2024,6,1005.54
18214,469,57,9/11/2023,1,32.4
18215,1911,58,8/5/2024,3,1300.2
18216,539,38,9/18/2024,2,916.16
18217,967,53,3/8/2023,2,766.4
18218,1914,50,8/23/2024,10,2383.4
18219,1754,18,10/7/2024,3,817.38
18220,1709,15,11/16/2023,6,292.44
18221,622,77,11/1/2023,1,369.06
18222,760,79,4/15/2023,6,471.48
18223,297,90,10/31/2023,9,118.17
18224,628,63,5/15/2023,4,1451.24
18225,684,66,3/22/2024,7,858.97
18226,1489,85,10/5/2024,9,2400.57
18227,725,41,5/15/2024,3,613.05
18228,1699,55,9/8/2024,6,657.18
18229,1527,44,4/10/2024,2,297.4
18230,646,81,3/26/2023,8,801.44
18231,922,17,6/12/2023,1,191.83
18232,631,41,10/20/2023,3,613.05
18233,872,44,2/12/2024,5,743.5
18234,1154,85,1/18/2023,6,1600.38
18235,806,39,6/25/2024,6,2105.16
18236,1562,20,8/13/2024,3,105.75
18237,855,34,12/2/2023,7,721.77
18238,12,43,2/5/2024,8,1340.72
18239,1562,72,9/29/2024,5,1920.25
18240,1926,55,4/30/2024,7,766.71
18241,828,52,10/30/2023,10,3639.8
18242,114,59,8/12/2023,4,1492.84
18243,1984,23,6/4/2023,5,146.9
18244,838,79,8/12/2023,5,392.9
18245,725,23,11/7/2024,4,117.52
18246,1323,74,1/28/2024,3,1093.62
18247,1650,78,10/1/2023,3,547.71
18248,287,8,9/8/2023,3,114.72
18249,1997,60,6/23/2023,9,161.55
18250,936,21,6/13/2024,4,779.24
18251,1571,18,5/21/2024,8,2179.68
18252,562,92,1/25/2023,3,957.12
18253,40,54,4/1/2024,2,333.82
18254,1677,61,4/10/2023,4,1124.48
18255,1443,79,3/23/2024,1,78.58
18256,415,35,5/18/2024,3,1119.96
18257,428,6,7/6/2024,8,645.84
18258,1356,56,5/19/2023,4,653.32
18259,1468,86,12/21/2023,3,1263.42
18260,525,4,6/1/2024,3,361.26
18261,604,13,12/27/2022,1,134.95
18262,1706,41,8/6/2024,5,1021.75
18263,765,100,12/4/2023,5,2286.25
18264,49,34,8/10/2024,9,927.99
18265,660,14,9/29/2023,5,859.15
18266,876,30,3/16/2024,1,454.45
18267,1620,67,4/14/2024,1,289.2
18268,784,21,2/28/2023,1,194.81
18269,668,57,1/26/2024,5,162
18270,1143,92,8/8/2023,6,1914.24
18271,1147,30,3/29/2024,4,1817.8
18272,1514,72,11/14/2024,5,1920.25
18273,409,53,10/11/2024,5,1916
18274,1634,86,10/19/2023,5,2105.7
18275,441,69,9/6/2023,7,1958.67
18276,1265,68,3/31/2023,3,391.23
18277,1031,28,10/11/2024,3,349.02
18278,902,31,11/14/2024,8,1268.48
18279,1754,79,11/4/2023,10,785.8
18280,562,18,5/22/2024,3,817.38
18281,219,26,8/1/2024,9,2681.28
18282,153,69,6/15/2023,2,559.62
18283,498,86,6/3/2023,8,3369.12
18284,329,97,9/29/2023,3,118.86
18285,667,78,6/11/2024,8,1460.56
18286,1481,68,8/18/2023,3,391.23
18287,983,50,2/21/2023,5,1191.7
18288,1929,18,12/2/2024,4,1089.84
18289,1478,20,7/14/2024,4,141
18290,1215,46,3/9/2024,5,1639.35
18291,963,83,9/1/2023,8,3962.08
18292,1950,33,4/13/2024,8,910.32
18293,1989,55,4/5/2023,3,328.59
18294,1939,84,8/10/2024,1,479.05
18295,95,65,1/26/2023,5,530.65
18296,1600,95,12/29/2023,9,1054.53
18297,1351,54,1/9/2023,5,834.55
18298,799,24,8/25/2023,5,228.3
18299,1409,73,2/19/2023,4,997.68
18300,1966,53,5/29/2024,8,3065.6
18301,1862,56,3/20/2024,7,1143.31
18302,1447,12,5/10/2024,3,600.99
18303,998,8,7/17/2023,9,344.16
18304,512,30,10/15/2023,3,1363.35
18305,574,47,8/7/2024,6,966.78
18306,1243,52,7/15/2023,6,2183.88
18307,1201,48,8/22/2024,10,1862.3
18308,769,64,3/10/2024,10,1546.4
18309,122,35,10/31/2024,5,1866.6
18310,208,83,7/21/2024,9,4457.34
18311,115,71,6/5/2024,5,877.05
18312,1310,7,2/19/2024,9,2131.92
18313,702,72,12/21/2023,3,1152.15
18314,566,40,10/27/2023,8,2838.8
18315,1102,26,9/13/2024,6,1787.52
18316,757,63,9/28/2024,10,3628.1
18317,898,84,1/6/2023,7,3353.35
18318,1892,11,12/2/2023,6,1618.2
18319,583,91,12/28/2022,6,464.22
18320,228,40,5/19/2024,10,3548.5
18321,967,99,9/25/2023,9,4208.49
18322,276,75,5/10/2023,8,2979.2
18323,1804,21,1/24/2023,7,1363.67
18324,1536,53,2/20/2023,10,3832
18325,152,19,7/14/2024,5,2082.05
18326,665,62,11/17/2023,2,592.36
18327,1588,30,2/17/2024,4,1817.8
18328,1501,81,9/28/2023,1,100.18
18329,848,47,4/15/2024,1,161.13
18330,1689,1,3/27/2023,9,900.9
18331,311,83,2/3/2023,8,3962.08
18332,1790,52,5/3/2024,2,727.96
18333,309,5,5/19/2023,1,430.2
18334,1208,7,4/21/2023,7,1658.16
18335,613,94,7/16/2024,3,252
18336,1176,10,1/17/2023,4,856.36
18337,410,20,3/16/2023,6,211.5
18338,1151,55,10/31/2023,10,1095.3
18339,181,53,11/16/2024,2,766.4
18340,898,37,9/15/2023,7,2657.34
18341,503,50,7/1/2023,10,2383.4
18342,672,82,9/10/2023,4,1783.16
18343,1173,5,5/2/2024,2,860.4
18344,1120,75,1/14/2023,9,3351.6
18345,1563,56,1/30/2023,3,489.99
18346,1354,10,10/16/2023,5,1070.45
18347,534,37,6/27/2024,5,1898.1
18348,1141,78,8/28/2024,7,1277.99
18349,1088,5,10/29/2024,5,2151
18350,1674,73,1/14/2024,10,2494.2
18351,597,11,6/25/2024,6,1618.2
18352,1413,1,8/29/2023,7,700.7
18353,45,7,2/10/2023,7,1658.16
18354,288,77,8/10/2023,6,2214.36
18355,1582,14,3/15/2024,7,1202.81
18356,1577,56,9/10/2024,7,1143.31
18357,140,51,1/10/2024,1,403.38
18358,1784,46,3/5/2023,3,983.61
18359,1610,86,9/10/2024,1,421.14
18360,1433,76,5/19/2023,8,1886.48
18361,1457,42,10/9/2024,7,890.89
18362,1514,40,10/27/2024,3,1064.55
18363,643,44,7/14/2024,5,743.5
18364,1961,40,3/5/2024,6,2129.1
18365,1748,93,12/22/2022,2,86.6
18366,740,32,5/24/2023,4,1821.64
18367,1854,5,12/3/2024,1,430.2
18368,1583,7,6/13/2024,10,2368.8
18369,914,13,8/25/2024,7,944.65
18370,1531,61,1/15/2023,2,562.24
18371,1812,67,7/20/2024,3,867.6
18372,440,35,4/21/2023,8,2986.56
18373,378,52,5/12/2023,4,1455.92
18374,658,17,7/9/2024,5,959.15
18375,960,84,1/7/2023,9,4311.45
18376,467,95,4/24/2024,6,703.02
18377,944,63,5/3/2024,8,2902.48
18378,742,94,5/18/2023,10,840
18379,683,39,7/14/2023,5,1754.3
18380,408,98,5/13/2023,10,3224.9
18381,1388,84,4/3/2024,5,2395.25
18382,1990,89,2/14/2024,2,67.54
18383,1442,21,11/23/2023,9,1753.29
18384,531,1,9/20/2024,5,500.5
18385,523,83,5/14/2023,5,2476.3
18386,1237,41,10/23/2024,3,613.05
18387,1532,24,8/26/2023,7,319.62
18388,1911,92,6/27/2023,6,1914.24
18389,48,17,1/2/2023,5,959.15
18390,288,44,3/18/2023,10,1487
18391,245,86,11/21/2024,6,2526.84
18392,1316,87,11/29/2023,4,185.68
18393,842,71,12/1/2023,8,1403.28
18394,876,74,4/28/2023,1,364.54
18395,812,65,6/27/2024,6,636.78
18396,1651,59,12/28/2022,8,2985.68
18397,997,88,12/13/2022,6,2464.92
18398,1635,26,2/12/2023,5,1489.6
18399,99,8,3/18/2024,10,382.4
18400,1704,64,6/29/2023,5,773.2
18401,1083,100,3/16/2023,2,914.5
18402,124,26,5/13/2024,6,1787.52
18403,1870,21,4/29/2024,9,1753.29
18404,1050,14,4/28/2024,8,1374.64
18405,765,53,9/7/2023,5,1916
18406,34,51,3/27/2024,5,2016.9
18407,1159,48,7/8/2023,10,1862.3
18408,896,100,1/30/2023,2,914.5
18409,66,52,6/23/2024,6,2183.88
18410,1966,73,11/7/2024,1,249.42
18411,1033,14,8/11/2024,3,515.49
18412,1789,6,3/4/2023,3,242.19
18413,1635,96,7/13/2023,3,700.32
18414,670,58,6/11/2024,10,4334
18415,1619,8,7/29/2024,6,229.44
18416,1104,81,12/15/2023,2,200.36
18417,1008,69,12/13/2023,9,2518.29
18418,579,87,9/26/2023,6,278.52
18419,1178,86,3/27/2023,9,3790.26
18420,684,52,5/21/2023,10,3639.8
18421,1300,97,1/5/2023,8,316.96
18422,138,9,3/8/2023,7,1485.47
18423,1505,16,12/15/2022,9,2073.6
18424,155,64,11/3/2023,2,309.28
18425,1158,12,4/20/2024,2,400.66
18426,189,28,1/3/2023,7,814.38
18427,1996,86,2/11/2023,6,2526.84
18428,1144,33,5/29/2023,6,682.74
18429,1599,1,8/13/2023,1,100.1
18430,231,82,7/14/2023,9,4012.11
18431,1090,19,12/31/2023,10,4164.1
18432,325,46,5/29/2023,2,655.74
18433,1636,5,6/30/2024,5,2151
18434,1052,3,10/5/2023,10,1280.7
18435,1734,53,10/3/2024,1,383.2
18436,1744,35,12/31/2023,9,3359.88
18437,180,23,5/14/2024,8,235.04
18438,1176,19,5/14/2024,7,2914.87
18439,1890,59,5/7/2024,10,3732.1
18440,960,54,10/28/2023,10,1669.1
18441,1250,33,3/3/2023,2,227.58
18442,1332,32,5/26/2024,6,2732.46
18443,391,40,1/2/2024,8,2838.8
18444,1540,74,6/19/2023,5,1822.7
18445,150,83,9/22/2024,9,4457.34
18446,1572,40,2/5/2023,1,354.85
18447,1401,98,2/2/2024,1,322.49
18448,883,86,1/30/2024,5,2105.7
18449,1675,53,9/14/2023,9,3448.8
18450,568,44,8/28/2023,7,1040.9
18451,954,18,9/29/2023,10,2724.6
18452,925,56,2/3/2023,1,163.33
18453,1822,87,5/24/2024,9,417.78
18454,1804,88,1/31/2024,1,410.82
18455,1514,46,10/3/2024,3,983.61
18456,312,8,10/26/2023,7,267.68
18457,1333,41,6/16/2023,8,1634.8
18458,677,25,5/27/2024,9,3638.52
18459,150,37,10/7/2023,3,1138.86
18460,373,64,8/18/2024,3,463.92
18461,1327,63,9/9/2024,5,1814.05
18462,1179,87,7/11/2024,10,464.2
18463,696,34,5/10/2023,1,103.11
18464,930,11,5/21/2024,10,2697
18465,1081,11,1/26/2023,4,1078.8
18466,1600,53,4/5/2023,5,1916
18467,1419,2,6/12/2024,3,820.74
18468,1515,21,8/23/2024,8,1558.48
18469,1680,66,12/10/2022,5,613.55
18470,1943,48,3/21/2023,10,1862.3
18471,886,90,7/21/2023,8,105.04
18472,1822,74,10/23/2024,9,3280.86
18473,44,46,11/7/2023,5,1639.35
18474,823,25,8/29/2024,8,3234.24
18475,1178,92,11/22/2023,6,1914.24
18476,602,71,7/10/2023,3,526.23
18477,14,69,1/31/2024,3,839.43
18478,1278,93,12/24/2023,9,389.7
18479,1697,64,8/8/2023,2,309.28
18480,799,44,2/5/2024,6,892.2
18481,39,46,10/6/2023,6,1967.22
18482,18,77,6/13/2024,2,738.12
18483,462,82,3/14/2023,6,2674.74
18484,661,72,10/9/2023,7,2688.35
18485,875,64,9/12/2023,3,463.92
18486,309,41,7/5/2023,5,1021.75
18487,531,73,10/17/2024,10,2494.2
18488,1753,95,8/18/2024,10,1171.7
18489,457,24,1/17/2023,4,182.64
18490,1197,8,12/15/2022,8,305.92
18491,1382,34,6/4/2023,3,309.33
18492,1573,93,7/11/2024,10,433
18493,669,9,5/17/2023,10,2122.1
18494,1091,87,4/27/2024,6,278.52
18495,938,45,5/21/2024,3,715.38
18496,1339,42,10/27/2024,1,127.27
18497,1363,21,5/1/2023,5,974.05
18498,411,68,9/24/2024,4,521.64
18499,1577,95,8/6/2023,1,117.17
18500,1683,22,6/2/2023,2,612.88
18501,1177,98,9/12/2023,7,2257.43
18502,1896,30,1/1/2024,1,454.45
18503,727,7,11/13/2023,5,1184.4
18504,1830,13,4/4/2023,3,404.85
18505,1803,52,4/23/2024,7,2547.86
18506,1465,36,10/17/2023,4,1503.88
18507,1777,94,1/6/2024,8,672
18508,1182,30,2/24/2024,6,2726.7
18509,313,3,6/11/2024,10,1280.7
18510,387,85,9/18/2023,10,2667.3
18511,1584,32,2/22/2024,8,3643.28
18512,304,81,8/21/2024,3,300.54
18513,423,18,6/7/2024,10,2724.6
18514,632,78,10/16/2023,9,1643.13
18515,372,64,7/31/2024,5,773.2
18516,207,59,3/3/2023,7,2612.47
18517,54,91,10/17/2024,9,696.33
18518,1093,36,10/27/2024,6,2255.82
18519,1233,38,12/14/2022,9,4122.72
18520,1935,83,10/6/2023,6,2971.56
18521,1730,100,8/28/2023,8,3658
18522,81,37,11/17/2023,7,2657.34
18523,1597,30,5/14/2024,1,454.45
18524,261,30,3/13/2024,6,2726.7
18525,1107,100,2/27/2023,1,457.25
18526,714,92,1/8/2023,6,1914.24
18527,1956,19,10/25/2023,8,3331.28
18528,142,76,2/13/2023,6,1414.86
18529,671,90,8/14/2023,10,131.3
18530,1783,40,8/26/2024,10,3548.5
18531,646,45,11/19/2024,8,1907.68
18532,1902,87,12/4/2023,6,278.52
18533,472,59,4/1/2024,4,1492.84
18534,1348,68,5/14/2024,10,1304.1
18535,428,55,2/6/2024,3,328.59
18536,414,64,9/20/2024,10,1546.4
18537,621,89,11/16/2023,2,67.54
18538,335,83,12/29/2023,9,4457.34
18539,869,94,10/28/2024,9,756
18540,556,37,9/4/2024,2,759.24
18541,478,91,8/6/2024,10,773.7
18542,1918,7,8/18/2023,5,1184.4
18543,1884,38,8/30/2024,1,458.08
18544,445,61,9/15/2023,6,1686.72
18545,1582,59,5/16/2024,5,1866.05
18546,728,17,7/31/2024,9,1726.47
18547,56,34,9/24/2023,5,515.55
18548,282,82,5/13/2024,7,3120.53
18549,1798,82,10/28/2024,6,2674.74
18550,1841,98,9/24/2023,3,967.47
18551,1935,51,4/8/2024,10,4033.8
18552,901,93,3/13/2023,2,86.6
18553,253,36,12/7/2022,9,3383.73
18554,1709,80,2/13/2024,10,2778.1
18555,1942,62,1/23/2023,4,1184.72
18556,769,20,6/22/2024,6,211.5
18557,53,95,7/17/2023,9,1054.53
18558,910,66,5/15/2023,1,122.71
18559,1777,28,1/30/2024,6,698.04
18560,1524,85,11/26/2023,9,2400.57
18561,1750,100,12/4/2023,4,1829
18562,1516,38,3/27/2024,1,458.08
18563,428,14,12/19/2022,8,1374.64
18564,780,73,1/31/2023,7,1745.94
18565,101,2,11/27/2023,9,2462.22
18566,916,53,5/8/2023,3,1149.6
18567,899,58,7/14/2024,1,433.4
18568,818,81,11/8/2023,6,601.08
18569,407,85,10/8/2023,5,1333.65
18570,422,10,2/13/2023,3,642.27
18571,1579,3,1/29/2023,7,896.49
18572,780,5,4/29/2024,1,430.2
18573,1209,77,3/27/2023,3,1107.18
18574,1669,74,9/22/2023,5,1822.7
18575,256,57,6/19/2024,5,162
18576,191,72,1/14/2023,3,1152.15
18577,1986,38,2/10/2024,2,916.16
18578,359,38,4/18/2024,2,916.16
18579,1038,23,8/14/2023,8,235.04
18580,1871,79,3/29/2024,4,314.32
18581,1185,66,9/13/2024,9,1104.39
18582,1484,22,9/2/2024,5,1532.2
18583,1058,75,8/8/2023,10,3724
18584,250,73,5/12/2023,7,1745.94
18585,334,32,7/16/2024,3,1366.23
18586,1550,9,8/3/2023,8,1697.68
18587,430,49,7/8/2023,5,2212.9
18588,247,82,1/1/2023,4,1783.16
18589,1927,34,4/6/2024,7,721.77
18590,1002,17,12/31/2023,9,1726.47
18591,1517,16,8/10/2023,5,1152
